row,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bin_num,bin_cat,ord_num,ord_cat,dateTime,year,age,elapsed_days,month,hour,nominal_num,nominal_cat
10701,-117.74,33.62,16.0,1889,590.0,686.0,537.0,3.4706,241700.0,<1H OCEAN,0.0,No,4.0,High,2022-11-13 02:00:00,2024.0,37.0,10.0,9.0,13.0,3.0,Green
10702,-117.74,33.61,16.0,2753,576.0,857.0,546.0,3.7422,229800.0,<1H OCEAN,1.0,Yes,4.0,High,2019-07-05 00:00:00,2024.0,39.0,51.0,6.0,11.0,0.0,Violet
10703,-117.74,33.61,17.0,2116,474.0,662.0,443.0,3.5625,180800.0,<1H OCEAN,0.0,No,2.0,Low,2022-12-26 19:00:00,2020.0,14.0,67.0,12.0,2.0,2.0,Blue
10704,-117.75,33.61,17.0,2499,566.0,781.0,522.0,3.1779,186500.0,<1H OCEAN,0.0,No,3.0,Medium,2022-11-05 01:00:00,2019.0,39.0,66.0,11.0,4.0,3.0,Green
10705,-117.75,33.6,5.0,4944,1164.0,1727.0,948.0,4.9,255600.0,<1H OCEAN,,Yes,2.0,Low,2020-06-30 08:00:00,2011.0,23.0,95.0,2.0,19.0,2.0,Blue
10706,-117.75,33.61,16.0,2270,488.0,709.0,489.0,3.2845,227600.0,<1H OCEAN,0.0,No,1.0,Very Low,2020-09-21 16:00:00,2006.0,14.0,152.0,4.0,12.0,3.0,Green
10707,-117.73,33.61,17.0,2612,582.0,832.0,564.0,2.6759,120600.0,<1H OCEAN,0.0,No,4.0,High,2025-09-10 19:00:00,2010.0,42.0,209.0,10.0,22.0,1.0,Pink
10708,-117.7,33.61,16.0,2371,725.0,1738.0,686.0,3.6484,322600.0,<1H OCEAN,0.0,No,1.0,Very Low,2022-03-17 18:00:00,2002.0,41.0,170.0,8.0,12.0,,Violet
10709,-117.7,33.6,26.0,2283,506.0,634.0,469.0,2.3774,74300.0,<1H OCEAN,0.0,No,5.0,Very High,2015-10-31 07:00:00,2009.0,43.0,36.0,6.0,7.0,3.0,Green
10710,-117.71,33.6,8.0,3329,753.0,1312.0,629.0,3.5521,229800.0,<1H OCEAN,0.0,No,1.0,Very Low,2019-04-25 07:00:00,2011.0,18.0,51.0,2.0,1.0,4.0,Red
10711,-117.71,33.6,25.0,3011,714.0,893.0,654.0,2.3387,74800.0,<1H OCEAN,0.0,No,3.0,Medium,2015-07-09 17:00:00,2025.0,14.0,191.0,12.0,1.0,1.0,Pink
10712,-117.72,33.61,26.0,2033,463.0,618.0,450.0,2.5685,80400.0,<1H OCEAN,0.0,No,2.0,Low,2020-06-01 16:00:00,2013.0,45.0,173.0,12.0,6.0,3.0,Green
10713,-117.72,33.61,26.0,2653,621.0,774.0,584.0,2.49,81100.0,<1H OCEAN,1.0,Yes,3.0,Medium,2019-07-15 15:00:00,2021.0,39.0,42.0,3.0,0.0,4.0,Red
10714,-117.71,33.61,26.0,3046,726.0,888.0,663.0,2.6848,74100.0,<1H OCEAN,0.0,No,5.0,Very High,2022-06-11 13:00:00,2014.0,27.0,150.0,5.0,2.0,3.0,Green
10715,-117.71,33.61,26.0,2280,550.0,669.0,502.0,2.3438,72300.0,<1H OCEAN,1.0,Yes,2.0,Low,2015-01-21 06:00:00,2017.0,18.0,45.0,12.0,17.0,1.0,Pink
10716,-117.71,33.6,25.0,1949,459.0,602.0,428.0,2.7601,72500.0,<1H OCEAN,1.0,Yes,5.0,Very High,2024-12-14 14:00:00,2019.0,29.0,168.0,12.0,19.0,1.0,Pink
10717,-117.7,33.6,26.0,1021,230.0,301.0,208.0,2.625,80600.0,<1H OCEAN,1.0,Yes,2.0,Low,,2025.0,19.0,37.0,10.0,18.0,3.0,Green
10718,-117.7,33.6,25.0,1321,295.0,396.0,278.0,3.1131,77100.0,<1H OCEAN,0.0,No,2.0,Low,2018-07-18 22:00:00,2022.0,23.0,39.0,10.0,13.0,3.0,Green
10719,-117.7,33.59,11.0,8039,1717.0,3445.0,1571.0,4.1678,190900.0,<1H OCEAN,1.0,Yes,5.0,Very High,2017-04-12 00:00:00,2020.0,37.0,6.0,1.0,10.0,1.0,Pink
10720,-117.84,33.66,5.0,665,171.0,384.0,171.0,4.5833,230400.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2024-02-15 08:00:00,2011.0,40.0,181.0,7.0,8.0,0.0,Violet
10721,-117.84,33.66,5.0,1688,430.0,857.0,402.0,3.7857,231600.0,<1H OCEAN,1.0,Yes,5.0,Very High,2015-09-18 13:00:00,2012.0,39.0,41.0,3.0,2.0,2.0,Blue
10722,-117.84,33.65,4.0,1649,456.0,1030.0,411.0,2.2262,225000.0,<1H OCEAN,1.0,Yes,5.0,Very High,2019-10-25 05:00:00,2023.0,21.0,26.0,1.0,7.0,1.0,Pink
10723,-117.83,33.66,4.0,1011,198.0,511.0,198.0,7.9217,296200.0,<1H OCEAN,1.0,Yes,5.0,Very High,2015-10-14 13:00:00,2017.0,12.0,137.0,6.0,14.0,0.0,Violet
10724,-117.83,33.65,9.0,638,266.0,426.0,234.0,3.7875,187500.0,<1H OCEAN,1.0,Yes,,Very High,2022-01-08 15:00:00,2001.0,16.0,49.0,3.0,15.0,2.0,Blue
10725,-117.83,33.65,8.0,2149,426.0,950.0,399.0,4.1103,250400.0,<1H OCEAN,1.0,Yes,4.0,High,2020-05-25 08:00:00,2000.0,14.0,127.0,8.0,11.0,1.0,Pink
10726,-117.82,33.66,15.0,2460,447.0,1049.0,398.0,6.4967,387500.0,<1H OCEAN,1.0,Yes,2.0,Low,2023-03-08 08:00:00,2008.0,31.0,19.0,9.0,16.0,2.0,Blue
10727,-117.81,33.63,17.0,4477,610.0,1798.0,612.0,8.1093,410400.0,<1H OCEAN,0.0,No,3.0,Medium,2016-05-28 01:00:00,2014.0,37.0,97.0,10.0,8.0,4.0,Red
10728,-117.82,33.65,18.0,2105,302.0,830.0,286.0,6.3822,362500.0,<1H OCEAN,1.0,Yes,2.0,Low,2020-07-08 06:00:00,2013.0,38.0,67.0,4.0,1.0,0.0,Violet
10729,-117.8,33.63,8.0,32,9.0,26.0,11.0,4.1944,270800.0,<1H OCEAN,0.0,No,5.0,Very High,2024-04-13 05:00:00,2000.0,31.0,99.0,6.0,8.0,3.0,Green
10730,-117.8,33.64,8.0,4447,713.0,1680.0,705.0,8.8693,450400.0,<1H OCEAN,0.0,No,3.0,Medium,2023-02-05 20:00:00,2006.0,43.0,64.0,5.0,19.0,2.0,Blue
10731,-117.8,33.63,15.0,3236,451.0,1289.0,416.0,11.1121,493000.0,<1H OCEAN,0.0,No,5.0,Very High,2017-04-12 19:00:00,2022.0,34.0,13.0,5.0,14.0,0.0,Violet
10732,-117.82,33.64,18.0,1974,260.0,808.0,278.0,9.8589,500001.0,<1H OCEAN,1.0,Yes,2.0,Low,2025-04-01 21:00:00,2020.0,40.0,54.0,4.0,21.0,0.0,Violet
10733,-117.81,33.64,16.0,2404,349.0,868.0,329.0,11.0138,442100.0,<1H OCEAN,0.0,No,4.0,High,2022-02-21 10:00:00,2000.0,15.0,80.0,3.0,18.0,4.0,Red
10734,-117.81,33.64,4.0,1741,225.0,811.0,233.0,12.3411,500001.0,<1H OCEAN,1.0,Yes,3.0,Medium,2016-11-01 06:00:00,2007.0,24.0,176.0,2.0,9.0,4.0,Red
10735,-117.88,33.6,31.0,5488,1055.0,1938.0,964.0,8.8742,500001.0,<1H OCEAN,0.0,No,4.0,High,2017-07-03 07:00:00,2015.0,31.0,86.0,7.0,9.0,1.0,Pink
10736,-117.87,33.6,20.0,3212,572.0,1064.0,526.0,6.6155,500001.0,<1H OCEAN,0.0,No,1.0,Very Low,2025-06-03 01:00:00,2010.0,22.0,73.0,9.0,5.0,0.0,Violet
10737,-117.87,33.6,35.0,1598,398.0,782.0,411.0,5.1155,500000.0,<1H OCEAN,0.0,No,2.0,Low,2021-08-19 15:00:00,2005.0,30.0,38.0,12.0,21.0,0.0,Violet
10738,-117.87,33.59,44.0,2499,396.0,910.0,374.0,6.6544,500001.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2016-11-12 14:00:00,2007.0,28.0,87.0,12.0,12.0,3.0,Green
10739,-117.87,33.6,33.0,3120,602.0,1155.0,553.0,5.2949,500001.0,<1H OCEAN,0.0,No,2.0,Low,2024-07-24 03:00:00,2004.0,28.0,43.0,9.0,0.0,2.0,Blue
10740,-117.86,33.6,30.0,1891,364.0,635.0,314.0,6.6265,500001.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2024-06-25 20:00:00,2008.0,42.0,189.0,10.0,0.0,2.0,Blue
10741,-117.87,33.6,34.0,3415,779.0,1275.0,718.0,4.498,482900.0,<1H OCEAN,0.0,No,3.0,Medium,2020-03-29 19:00:00,2003.0,35.0,86.0,10.0,21.0,0.0,Violet
10742,-117.89,33.6,36.0,1496,247.0,441.0,203.0,7.8164,500001.0,<1H OCEAN,1.0,Yes,2.0,Low,2022-02-22 13:00:00,2006.0,38.0,4.0,2.0,4.0,0.0,Violet
10743,-117.9,33.61,41.0,1521,328.0,527.0,275.0,4.0764,500001.0,<1H OCEAN,1.0,Yes,3.0,Medium,2025-09-01 22:00:00,2018.0,20.0,157.0,7.0,11.0,3.0,Green
10744,-117.91,33.61,40.0,2790,531.0,952.0,424.0,4.8,500001.0,<1H OCEAN,0.0,No,4.0,High,2024-12-24 02:00:00,2003.0,15.0,19.0,1.0,7.0,2.0,Blue
10745,-117.91,33.6,37.0,2088,510.0,673.0,390.0,5.1048,500001.0,<1H OCEAN,0.0,No,5.0,Very High,,2000.0,23.0,86.0,7.0,6.0,,Red
10746,-117.92,33.57,37.0,3355,492.0,921.0,366.0,7.2988,500001.0,NEAR OCEAN,0.0,No,2.0,Low,2016-06-01 17:00:00,2006.0,13.0,208.0,3.0,7.0,2.0,Blue
10747,-117.9,33.6,25.0,2465,585.0,906.0,472.0,3.6538,500001.0,<1H OCEAN,1.0,Yes,4.0,High,2023-04-14 21:00:00,2014.0,39.0,151.0,5.0,1.0,3.0,Green
10748,-117.92,33.61,23.0,1808,408.0,539.0,300.0,3.5682,500001.0,<1H OCEAN,1.0,Yes,2.0,Low,2025-10-22 13:00:00,2006.0,43.0,121.0,9.0,16.0,0.0,Violet
10749,-117.91,33.61,38.0,1232,178.0,410.0,171.0,11.075,500001.0,<1H OCEAN,0.0,No,2.0,Low,2025-08-30 15:00:00,2011.0,14.0,205.0,8.0,5.0,1.0,Pink
10750,-117.92,33.61,37.0,1244,173.0,394.0,154.0,10.3682,500001.0,<1H OCEAN,1.0,Yes,2.0,Low,2025-06-20 12:00:00,2018.0,42.0,209.0,9.0,13.0,3.0,Green
10751,-117.92,33.61,36.0,1025,150.0,316.0,126.0,10.3048,500001.0,<1H OCEAN,0.0,No,1.0,Very Low,2017-01-13 14:00:00,2007.0,42.0,206.0,4.0,19.0,0.0,Violet
10752,-117.91,33.61,36.0,3082,455.0,771.0,365.0,11.216,500001.0,<1H OCEAN,0.0,No,3.0,Medium,2022-09-17 15:00:00,2023.0,42.0,87.0,4.0,0.0,0.0,Violet
10753,-117.88,33.63,21.0,9565,2289.0,3162.0,1831.0,4.7024,345400.0,<1H OCEAN,1.0,Yes,3.0,Medium,2017-11-06 09:00:00,2010.0,21.0,200.0,6.0,18.0,1.0,Pink
10754,-117.89,33.62,24.0,1016,238.0,465.0,236.0,3.0625,93800.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2022-09-30 20:00:00,2006.0,24.0,51.0,3.0,17.0,1.0,Pink
10755,-117.88,33.64,16.0,3615,570.0,1209.0,559.0,8.5574,392200.0,<1H OCEAN,0.0,No,1.0,Very Low,2017-12-09 20:00:00,2017.0,14.0,215.0,4.0,10.0,4.0,Red
10756,-117.9,33.61,19.0,2897,413.0,860.0,367.0,13.1738,500001.0,<1H OCEAN,1.0,Yes,4.0,High,2016-01-10 19:00:00,2006.0,17.0,192.0,8.0,4.0,2.0,Blue
10757,-117.89,33.61,16.0,2413,559.0,656.0,423.0,6.3017,350000.0,<1H OCEAN,1.0,Yes,3.0,Medium,2017-06-05 10:00:00,2014.0,23.0,25.0,5.0,15.0,1.0,Pink
10758,-117.89,33.61,41.0,1790,361.0,540.0,284.0,6.0247,500001.0,<1H OCEAN,0.0,No,1.0,Very Low,2021-07-23 23:00:00,2011.0,43.0,77.0,9.0,14.0,2.0,Blue
10759,-117.89,33.61,42.0,1301,280.0,539.0,249.0,5.0,500001.0,<1H OCEAN,1.0,Yes,2.0,Low,2020-03-10 09:00:00,2022.0,39.0,202.0,9.0,20.0,1.0,Pink
10760,-117.89,33.61,44.0,2126,423.0,745.0,332.0,5.1923,500001.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2022-07-20 11:00:00,2013.0,17.0,192.0,12.0,22.0,3.0,Green
10761,-117.89,33.6,40.0,1639,352.0,498.0,278.0,5.6336,500001.0,<1H OCEAN,0.0,No,2.0,Low,2023-09-18 22:00:00,2006.0,26.0,211.0,2.0,17.0,3.0,Green
10762,-117.89,33.61,45.0,1883,419.0,653.0,328.0,4.2222,500001.0,<1H OCEAN,1.0,Yes,2.0,Low,2015-07-30 05:00:00,2023.0,36.0,87.0,12.0,23.0,4.0,Red
10763,-117.9,33.61,44.0,1469,312.0,507.0,266.0,3.4937,500001.0,<1H OCEAN,0.0,No,1.0,Very Low,2025-05-31 06:00:00,2004.0,31.0,60.0,12.0,3.0,4.0,Red
10764,-117.87,33.64,26.0,3521,455.0,1336.0,451.0,10.2849,500001.0,<1H OCEAN,0.0,No,1.0,Very Low,2018-06-09 15:00:00,2011.0,40.0,117.0,5.0,22.0,1.0,Pink
10765,-117.86,33.65,4.0,3618,767.0,1326.0,714.0,5.4284,500001.0,<1H OCEAN,0.0,No,1.0,Very Low,2024-08-11 15:00:00,2006.0,15.0,84.0,3.0,3.0,4.0,Red
10766,-117.87,33.63,9.0,6163,1004.0,1912.0,903.0,10.8289,500001.0,<1H OCEAN,1.0,Yes,4.0,High,2025-02-16 15:00:00,2001.0,34.0,81.0,4.0,14.0,4.0,Red
10767,-117.87,33.62,15.0,2209,275.0,735.0,274.0,15.0001,500001.0,<1H OCEAN,1.0,Yes,5.0,Very High,2021-10-24 09:00:00,2003.0,22.0,138.0,9.0,22.0,4.0,Red
10768,-117.87,33.62,8.0,1266,,375.0,183.0,9.802,500001.0,<1H OCEAN,0.0,No,1.0,Very Low,2023-02-12 15:00:00,2013.0,34.0,201.0,3.0,2.0,3.0,Green
10769,-117.88,33.65,24.0,4879,756.0,1777.0,754.0,5.9055,477300.0,<1H OCEAN,1.0,Yes,2.0,Low,2018-11-10 10:00:00,2004.0,13.0,89.0,6.0,2.0,2.0,Blue
10770,-117.9,33.63,26.0,4486,554.0,1598.0,549.0,10.1454,500001.0,<1H OCEAN,1.0,Yes,4.0,High,2022-05-28 18:00:00,2003.0,22.0,34.0,1.0,12.0,1.0,Pink
10771,-117.91,33.63,20.0,3442,1526.0,1427.0,977.0,3.1985,106300.0,<1H OCEAN,1.0,Yes,5.0,Very High,2023-06-10 12:00:00,2006.0,24.0,160.0,9.0,3.0,1.0,Pink
10772,-117.9,33.63,32.0,3556,521.0,1381.0,537.0,6.1426,450700.0,<1H OCEAN,1.0,Yes,3.0,Medium,2017-06-02 15:00:00,2014.0,19.0,191.0,8.0,0.0,4.0,Red
10773,-117.9,33.63,26.0,1632,376.0,598.0,375.0,3.2125,455000.0,<1H OCEAN,1.0,Yes,2.0,Low,2025-12-19 18:00:00,2023.0,29.0,87.0,6.0,17.0,0.0,Violet
10774,-117.9,33.63,28.0,2370,352.0,832.0,347.0,7.1148,500001.0,<1H OCEAN,0.0,No,5.0,Very High,2025-01-27 20:00:00,2021.0,17.0,37.0,7.0,17.0,1.0,Pink
10775,-117.88,33.66,26.0,6017,1244.0,2673.0,1135.0,3.5426,295400.0,<1H OCEAN,1.0,Yes,3.0,Medium,2025-01-03 12:00:00,2001.0,43.0,119.0,11.0,17.0,2.0,Blue
10776,-117.89,33.66,33.0,3595,785.0,1621.0,732.0,4.1372,265200.0,<1H OCEAN,1.0,Yes,2.0,Low,2022-05-05 00:00:00,2015.0,13.0,205.0,4.0,23.0,4.0,Red
10777,-117.9,33.66,13.0,1642,423.0,841.0,368.0,3.6042,226000.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2022-08-11 21:00:00,2013.0,44.0,108.0,9.0,14.0,4.0,Red
10778,-117.9,33.65,24.0,4496,877.0,1928.0,855.0,4.6808,245500.0,<1H OCEAN,1.0,Yes,4.0,High,2025-06-02 06:00:00,2025.0,24.0,104.0,2.0,16.0,,Violet
10779,-117.89,33.66,32.0,2736,550.0,1279.0,534.0,5.5422,253100.0,<1H OCEAN,1.0,Yes,3.0,Medium,2021-12-19 20:00:00,2009.0,12.0,145.0,4.0,15.0,0.0,Violet
10780,-117.9,33.65,27.0,3310,598.0,1402.0,563.0,6.632,441100.0,<1H OCEAN,0.0,No,5.0,Very High,2022-03-08 00:00:00,2001.0,44.0,139.0,9.0,11.0,0.0,Violet
10781,-117.9,33.64,28.0,2466,507.0,1081.0,465.0,3.9375,339800.0,<1H OCEAN,0.0,No,5.0,Very High,2019-03-16 22:00:00,2011.0,41.0,143.0,3.0,18.0,3.0,Green
10782,-117.9,33.65,28.0,2043,430.0,1108.0,452.0,5.2549,261800.0,<1H OCEAN,1.0,Yes,3.0,Medium,2023-04-03 20:00:00,2001.0,14.0,49.0,4.0,15.0,3.0,Green
10783,-117.9,33.65,30.0,2196,486.0,1131.0,460.0,4.4135,272300.0,<1H OCEAN,0.0,No,5.0,Very High,2024-02-24 14:00:00,2004.0,27.0,152.0,9.0,4.0,2.0,Blue
10784,-117.91,33.65,24.0,885,321.0,590.0,254.0,2.625,217900.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2025-02-07 09:00:00,2015.0,38.0,47.0,4.0,5.0,0.0,Violet
10785,-117.9,33.65,30.0,1634,373.0,771.0,364.0,3.4125,284100.0,<1H OCEAN,0.0,,2.0,Low,2018-01-16 11:00:00,2016.0,43.0,8.0,7.0,20.0,3.0,Green
10786,-117.91,33.65,17.0,1328,377.0,762.0,344.0,2.2222,276800.0,<1H OCEAN,0.0,No,1.0,Very Low,2023-12-16 06:00:00,2024.0,37.0,56.0,6.0,13.0,4.0,Red
10787,-117.91,33.64,37.0,1998,472.0,1030.0,436.0,3.9306,268400.0,<1H OCEAN,1.0,Yes,5.0,Very High,2022-03-09 12:00:00,2004.0,19.0,94.0,2.0,6.0,3.0,Green
10788,-117.9,33.64,36.0,2017,357.0,850.0,348.0,5.0532,310900.0,<1H OCEAN,0.0,No,3.0,Medium,2020-12-24 02:00:00,2015.0,18.0,139.0,10.0,23.0,4.0,Red
10789,-117.91,33.64,29.0,1652,310.0,832.0,326.0,4.8098,325400.0,<1H OCEAN,0.0,No,5.0,Very High,2021-02-04 14:00:00,2025.0,20.0,110.0,1.0,9.0,4.0,Red
10790,-117.91,33.64,40.0,1958,333.0,876.0,364.0,3.6406,326100.0,<1H OCEAN,1.0,Yes,5.0,Very High,2016-11-06 07:00:00,2016.0,26.0,76.0,3.0,0.0,3.0,Green
10791,-117.91,33.63,32.0,1901,400.0,946.0,418.0,2.7264,311100.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2025-04-15 09:00:00,2003.0,43.0,171.0,5.0,4.0,4.0,Red
10792,-117.92,33.63,34.0,2479,491.0,1131.0,490.0,4.9643,317900.0,<1H OCEAN,0.0,No,3.0,Medium,2018-07-25 00:00:00,2025.0,37.0,91.0,5.0,15.0,0.0,Violet
10793,-117.91,33.63,30.0,2071,412.0,1081.0,412.0,4.9125,335700.0,<1H OCEAN,0.0,No,1.0,Very Low,2015-05-06 06:00:00,2008.0,36.0,104.0,10.0,9.0,1.0,Pink
10794,-117.92,33.64,25.0,2224,580.0,985.0,516.0,3.1305,268800.0,<1H OCEAN,0.0,,4.0,High,2016-10-13 03:00:00,2010.0,15.0,45.0,3.0,2.0,1.0,Pink
10795,-117.91,33.64,38.0,2222,542.0,1067.0,512.0,2.8553,307600.0,<1H OCEAN,1.0,Yes,2.0,Low,2021-01-15 06:00:00,2019.0,26.0,33.0,12.0,0.0,0.0,Violet
10796,-117.92,33.63,24.0,1562,441.0,696.0,347.0,3.5161,236400.0,<1H OCEAN,0.0,No,5.0,Very High,2023-09-05 13:00:00,2001.0,14.0,161.0,9.0,16.0,3.0,Green
10797,-117.91,33.63,32.0,1122,233.0,557.0,223.0,3.5388,407000.0,<1H OCEAN,0.0,No,,Very High,2017-03-08 13:00:00,2001.0,38.0,128.0,4.0,3.0,4.0,Red
10798,-117.92,33.62,37.0,2038,379.0,837.0,381.0,5.2416,471300.0,<1H OCEAN,0.0,No,4.0,High,2023-11-25 21:00:00,2006.0,24.0,164.0,5.0,23.0,4.0,Red
10799,-117.92,33.63,39.0,1469,226.0,553.0,225.0,7.8496,490800.0,<1H OCEAN,0.0,No,4.0,High,2022-01-15 10:00:00,2017.0,29.0,74.0,5.0,19.0,2.0,Blue
10800,-117.92,33.62,35.0,1821,335.0,727.0,316.0,6.5842,458500.0,<1H OCEAN,1.0,Yes,5.0,Very High,2025-09-29 01:00:00,2025.0,31.0,56.0,7.0,10.0,1.0,Pink
10801,-117.91,33.61,27.0,1797,343.0,435.0,203.0,5.9196,500001.0,<1H OCEAN,0.0,No,2.0,Low,2016-10-30 08:00:00,2020.0,34.0,137.0,8.0,8.0,0.0,Violet
10802,-117.91,33.62,32.0,1997,427.0,944.0,426.0,4.4063,500001.0,<1H OCEAN,1.0,Yes,4.0,High,2018-08-14 15:00:00,2000.0,23.0,194.0,4.0,0.0,1.0,Pink
10803,-117.91,33.62,35.0,2426,359.0,937.0,387.0,9.2175,500001.0,<1H OCEAN,0.0,No,5.0,Very High,2023-08-08 23:00:00,2021.0,29.0,140.0,2.0,14.0,1.0,Pink
10804,-117.92,33.61,18.0,1538,425.0,425.0,288.0,5.3369,312500.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2015-04-04 08:00:00,2002.0,41.0,71.0,10.0,21.0,3.0,Green
10805,-117.93,33.62,33.0,1890,416.0,859.0,329.0,4.5658,500001.0,<1H OCEAN,1.0,Yes,3.0,Medium,2025-09-07 18:00:00,2000.0,38.0,97.0,10.0,4.0,2.0,Blue
10806,-117.93,33.62,34.0,2125,498.0,1052.0,468.0,5.6315,484600.0,<1H OCEAN,0.0,No,3.0,Medium,2025-01-12 14:00:00,2024.0,29.0,146.0,9.0,15.0,3.0,Green
10807,-117.94,33.62,28.0,1765,390.0,832.0,349.0,6.5928,439100.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2021-09-15 10:00:00,2005.0,42.0,214.0,4.0,19.0,0.0,Violet
10808,-117.95,33.63,29.0,1496,282.0,463.0,215.0,6.0516,500001.0,<1H OCEAN,0.0,No,3.0,Medium,2025-07-18 15:00:00,2019.0,12.0,172.0,2.0,1.0,0.0,Violet
10809,-117.96,33.6,34.0,959,230.0,384.0,197.0,5.2333,471400.0,NEAR OCEAN,0.0,No,2.0,Low,2019-12-24 01:00:00,2014.0,18.0,93.0,2.0,14.0,3.0,Green
10810,-117.93,33.61,27.0,1806,465.0,791.0,358.0,3.8125,366700.0,<1H OCEAN,1.0,Yes,3.0,Medium,2015-01-22 20:00:00,2018.0,40.0,35.0,7.0,8.0,3.0,Green
10811,-117.93,33.62,37.0,2204,428.0,807.0,410.0,7.0516,500001.0,<1H OCEAN,1.0,,4.0,High,2015-09-04 02:00:00,2016.0,24.0,36.0,8.0,5.0,0.0,Violet
10812,-117.94,33.62,25.0,1188,264.0,569.0,249.0,3.6607,500001.0,<1H OCEAN,0.0,No,5.0,Very High,2025-03-15 06:00:00,2013.0,31.0,203.0,8.0,8.0,0.0,Violet
10813,-117.94,33.65,20.0,5476,1073.0,2327.0,963.0,5.6637,222100.0,<1H OCEAN,1.0,Yes,4.0,High,2019-07-22 15:00:00,2017.0,44.0,147.0,2.0,10.0,4.0,Red
10814,-117.93,33.65,35.0,2133,413.0,1473.0,402.0,4.4211,215200.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2016-06-05 15:00:00,2008.0,19.0,114.0,12.0,23.0,1.0,Pink
10815,-117.93,33.64,31.0,1291,356.0,1252.0,373.0,2.7143,185400.0,<1H OCEAN,0.0,No,1.0,Very Low,2024-05-28 03:00:00,2017.0,20.0,81.0,12.0,7.0,4.0,Red
10816,-117.94,33.64,18.0,1867,426.0,871.0,399.0,2.6221,272000.0,<1H OCEAN,0.0,No,,,2017-06-28 17:00:00,2000.0,24.0,157.0,12.0,8.0,0.0,Violet
10817,-117.93,33.64,24.0,1395,396.0,1478.0,404.0,2.5301,192900.0,<1H OCEAN,1.0,Yes,5.0,Very High,2017-07-18 13:00:00,2002.0,28.0,32.0,2.0,18.0,4.0,Red
10818,-117.92,33.64,24.0,2539,695.0,1623.0,611.0,3.0708,188700.0,<1H OCEAN,0.0,No,4.0,High,2024-01-09 07:00:00,2023.0,19.0,147.0,2.0,10.0,3.0,Green
10819,-117.94,33.64,24.0,1097,307.0,470.0,333.0,1.6389,225000.0,<1H OCEAN,0.0,No,4.0,High,2021-02-27 06:00:00,2020.0,16.0,149.0,5.0,21.0,2.0,Blue
10820,-117.93,33.64,15.0,1707,514.0,1335.0,434.0,2.7543,177800.0,<1H OCEAN,1.0,Yes,3.0,Medium,2018-03-11 12:00:00,2005.0,44.0,131.0,11.0,5.0,4.0,Red
10821,-117.95,33.63,27.0,2489,481.0,1082.0,443.0,5.8777,358800.0,<1H OCEAN,0.0,No,3.0,Medium,2022-01-13 10:00:00,2024.0,33.0,36.0,7.0,9.0,2.0,Blue
10822,-117.95,33.63,27.0,891,183.0,513.0,171.0,6.0,381500.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2022-07-29 01:00:00,2009.0,18.0,127.0,10.0,13.0,4.0,Red
10823,-117.93,33.63,10.0,2766,732.0,1332.0,646.0,4.6161,226300.0,<1H OCEAN,1.0,Yes,1.0,Very Low,2022-12-15 14:00:00,2013.0,19.0,125.0,7.0,4.0,1.0,Pink
10824,-117.95,33.63,17.0,6745,1547.0,2688.0,1535.0,3.9917,271600.0,<1H OCEAN,0.0,No,5.0,Very High,2017-03-03 07:00:00,2006.0,15.0,135.0,12.0,13.0,1.0,Pink
10825,-117.91,33.65,19.0,1589,421.0,1118.0,394.0,4.1029,213400.0,<1H OCEAN,0.0,No,2.0,Low,2015-11-28 04:00:00,2013.0,23.0,203.0,7.0,12.0,0.0,Violet
10826,-117.92,33.64,5.0,949,287.0,497.0,244.0,2.75,225000.0,<1H OCEAN,1.0,Yes,2.0,Low,2019-07-10 02:00:00,2014.0,23.0,111.0,12.0,9.0,0.0,Violet
10827,-117.92,33.65,15.0,1309,477.0,1330.0,424.0,3.4417,182500.0,<1H OCEAN,1.0,Yes,2.0,Low,2016-09-18 04:00:00,2023.0,40.0,146.0,5.0,2.0,3.0,Green
10828,-117.93,33.65,29.0,1253,375.0,1198.0,362.0,3.5179,225000.0,<1H OCEAN,1.0,Yes,2.0,Low,2016-09-24 01:00:00,2009.0,42.0,64.0,1.0,7.0,0.0,Violet
10829,-117.91,33.65,24.0,1494,494.0,814.0,459.0,2.1074,181300.0,<1H OCEAN,0.0,No,5.0,Very High,2016-06-07 10:00:00,2022.0,35.0,60.0,11.0,21.0,1.0,Pink
10830,-117.92,33.65,28.0,1087,423.0,807.0,425.0,0.9702,225400.0,<1H OCEAN,0.0,No,3.0,Medium,2021-03-06 02:00:00,2023.0,38.0,74.0,1.0,2.0,,Blue
